state,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,pop,deaths,cases,cases_per_capita,deaths_per_capita,death_rate,dcases,ddeaths
Maryland,2020-06-09,-17.0,-3.0,114.0,-38.0,-44.0,16.0,6045680,2811,58904,8.270368262957954e-05,0.0004649601037434995,0.04772171669156594,500.0,35.0
Maryland,2020-06-10,-19.0,-4.0,78.0,-39.0,-45.0,17.0,6045680,2844,59465,9.279353191038973e-05,0.00047041854679705176,0.04782645253510468,561.0,33.0
Maryland,2020-06-11,-21.0,-5.0,60.0,-42.0,-45.0,18.0,6045680,2875,60197,0.00012107819136970496,0.0004755461751200857,0.047759855142282835,732.0,31.0
Maryland,2020-06-12,-20.0,-3.0,124.0,-35.0,-42.0,15.0,6045680,2900,60613,6.880946394781026e-05,0.0004796813592515648,0.04784452180225364,416.0,25.0
Maryland,2020-06-13,-20.0,0.0,219.0,-19.0,-11.0,5.0,6045680,2926,61305,0.00011446189675933839,0.0004839819507483029,0.047728570263436916,692.0,26.0
Maryland,2020-06-14,-19.0,-4.0,180.0,-25.0,-16.0,5.0,6045680,2939,61701,6.550131664262784e-05,0.000486132246496672,0.04763293949854946,396.0,13.0
Maryland,2020-06-15,-16.0,-6.0,93.0,-38.0,-42.0,15.0,6045680,2947,62032,5.4749837900781514e-05,0.0004874555054187453,0.047507737941707505,331.0,8.0
Maryland,2020-06-16,-13.0,-1.0,128.0,-36.0,-43.0,15.0,6045680,2982,62409,6.235857670270489e-05,0.0004932447632028159,0.04778156996587031,377.0,35.0
Maryland,2020-06-17,-19.0,-6.0,40.0,-40.0,-45.0,17.0,6045680,2996,62969,9.262812454512853e-05,0.0004955604663164442,0.047578967428417156,560.0,14.0
Maryland,2020-06-18,-16.0,-2.0,85.0,-38.0,-44.0,16.0,6045680,3016,63229,4.300591496738185e-05,0.0004988686136216273,0.047699631498204935,260.0,20.0
Maryland,2020-06-19,-20.0,-3.0,79.0,-36.0,-43.0,14.0,6045680,3030,63548,5.2764949517673104e-05,0.0005011843167352555,0.047680493485239506,319.0,14.0
Maryland,2020-06-20,-22.0,0.0,104.0,-22.0,-13.0,6.0,6045680,3052,63956,6.748620502573625e-05,0.0005048232787709571,0.04772030771155169,408.0,22.0
Maryland,2020-06-21,-17.0,-1.0,153.0,-21.0,-14.0,4.0,6045680,3066,64306,5.78925778407062e-05,0.0005071389818845853,0.0476782881846173,350.0,14.0
Maryland,2020-06-22,-20.0,-11.0,49.0,-39.0,-45.0,16.0,6045680,3074,64603,4.9125987481970015e-05,0.0005084622408066587,0.04758292958531338,297.0,8.0
Maryland,2020-06-23,-13.0,-1.0,106.0,-35.0,-45.0,15.0,6045680,3092,65007,6.682457556470185e-05,0.0005114395733813236,0.047564108480625165,404.0,18.0
Maryland,2020-06-24,-12.0,-1.0,125.0,-33.0,-43.0,14.0,6045680,3108,65337,5.4584430535522047e-05,0.0005140860912254701,0.0475687588961844,330.0,16.0
Maryland,2020-06-25,-14.0,-3.0,93.0,-34.0,-44.0,15.0,6045680,3129,65777,7.277924071403055e-05,0.0005175596458959125,0.047569819237727476,440.0,21.0
Maryland,2020-06-26,-16.0,-3.0,129.0,-31.0,-42.0,14.0,6045680,3142,66115,5.5907689457596055e-05,0.0005197099416442816,0.04752325493458368,338.0,13.0
Maryland,2020-06-27,-19.0,-2.0,176.0,-15.0,-13.0,4.0,6045680,3157,66450,5.5411467361819386e-05,0.0005221910521231689,0.04750940556809631,335.0,15.0
Maryland,2020-06-28,-17.0,-4.0,152.0,-20.0,-12.0,4.0,6045680,3168,66777,5.408820843974538e-05,0.0005240105331410197,0.04744148434341165,327.0,11.0
Maryland,2020-06-29,-12.0,-5.0,95.0,-35.0,-42.0,14.0,6045680,3175,67254,7.889931322861872e-05,0.0005251683846978338,0.04720908793529009,477.0,7.0
Maryland,2020-06-30,-6.0,1.0,130.0,-33.0,-42.0,13.0,6045680,3190,67559,5.0449246404044024e-05,0.0005276494951767212,0.04721798724078213,305.0,15.0
Maryland,2020-07-01,-7.0,2.0,98.0,-31.0,-43.0,14.0,6045680,3205,67918,5.9381244128039676e-05,0.0005301306056556086,0.04718925763420596,359.0,15.0
Maryland,2020-07-02,-2.0,9.0,131.0,-29.0,-44.0,12.0,6045680,3212,68423,8.353071945587515e-05,0.0005312884572124227,0.046943279306665885,505.0,7.0
Maryland,2020-07-03,-9.0,9.0,168.0,-34.0,-61.0,17.0,6045680,3223,68961,8.898916250942891e-05,0.0005331079382302735,0.04673656124476153,538.0,11.0
Maryland,2020-07-04,-31.0,-6.0,192.0,-30.0,-26.0,5.0,6045680,3236,69341,6.285479879847983e-05,0.0005352582339786426,0.04666791652846079,380.0,13.0
Maryland,2020-07-05,-21.0,-10.0,136.0,-23.0,-18.0,4.0,6045680,3243,69632,4.813354329041668e-05,0.0005364160855354567,0.04657341452205882,291.0,7.0
Maryland,2020-07-06,-14.0,-6.0,62.0,-37.0,-45.0,15.0,6045680,3246,69904,4.499080335049026e-05,0.0005369123076312342,0.0464351110093843,272.0,3.0
Maryland,2020-07-07,-11.0,-2.0,98.0,-34.0,-44.0,14.0,6045680,3266,70396,8.138042370750727e-05,0.0005402204549364174,0.046394681515995226,492.0,20.0
Maryland,2020-07-08,-10.0,0.0,105.0,-34.0,-43.0,14.0,6045680,3275,70861,7.691442484551031e-05,0.0005417091212237498,0.04621724220657343,465.0,9.0
Maryland,2020-07-09,-11.0,0.0,111.0,-34.0,-43.0,14.0,6045680,3288,71447,9.692871604186776e-05,0.0005438594169721189,0.04602012680728372,586.0,13.0
Maryland,2020-07-10,-16.0,-4.0,86.0,-34.0,-42.0,15.0,6045680,3303,71910,7.658361011499137e-05,0.0005463405274510064,0.04593241551939925,463.0,15.0
Maryland,2020-07-11,-17.0,-1.0,169.0,-20.0,-11.0,4.0,6045680,3310,72467,9.213190244935186e-05,0.0005474983790078205,0.0456759628520568,557.0,7.0
Maryland,2020-07-12,-16.0,-4.0,152.0,-24.0,-14.0,5.0,6045680,3319,73109,0.00010619152849638061,0.0005489870452951528,0.045397967418512084,642.0,9.0
Maryland,2020-07-13,-12.0,-5.0,88.0,-37.0,-43.0,14.0,6045680,3325,73527,6.91402786783292e-05,0.0005499794894867078,0.04522148326465108,418.0,6.0
Maryland,2020-07-14,-8.0,0.0,138.0,-36.0,-43.0,13.0,6045680,3334,74260,0.00012124359873496443,0.0005514681557740403,0.04489631026124428,733.0,9.0
Maryland,2020-07-15,-9.0,0.0,114.0,-37.0,-43.0,14.0,6045680,3341,75016,0.00012504796813592525,0.0005526260073308544,0.04453716540471366,756.0,7.0
Maryland,2020-07-16,-10.0,-1.0,108.0,-37.0,-43.0,14.0,6045680,3347,75664,0.00010718397268793568,0.0005536184515224094,0.04423503912032142,648.0,6.0
Maryland,2020-07-17,-15.0,-3.0,105.0,-36.0,-42.0,14.0,6045680,3359,76371,0.00011694300723822694,0.0005556033399055193,0.04398266357648846,707.0,12.0
Maryland,2020-07-18,-17.0,-1.0,171.0,-22.0,-13.0,4.0,6045680,3368,77206,0.00013811514999139893,0.0005570920061928517,0.04362355257363417,835.0,9.0
Maryland,2020-07-19,-16.0,-4.0,131.0,-27.0,-17.0,5.0,6045680,3377,78131,0.00015300181286472328,0.0005585806724801842,0.043222280528855385,925.0,9.0
Maryland,2020-07-20,-15.0,-7.0,55.0,-41.0,-44.0,15.0,6045680,3382,78685,9.163568035357346e-05,0.00055940770930648,0.04298150854673699,554.0,5.0
Maryland,2020-07-21,-10.0,-2.0,90.0,-39.0,-44.0,14.0,6045680,3402,79545,0.00014225033412287869,0.0005627158566116632,0.042768244389967944,860.0,20.0
Maryland,2020-07-22,-17.0,-8.0,41.0,-42.0,-43.0,15.0,6045680,3405,80172,0.0001037104180174938,0.0005632120787074406,0.042471186948061665,627.0,3.0
Maryland,2020-07-23,-11.0,-1.0,76.0,-38.0,-43.0,14.0,6045680,3409,80836,0.00010983049053208196,0.0005638737081684773,0.04217180464149636,664.0,4.0
Maryland,2020-07-24,-16.0,-5.0,71.0,-38.0,-42.0,15.0,6045680,3422,81766,0.00015382884969101888,0.0005660240039168464,0.041851136169067826,930.0,13.0
Maryland,2020-07-25,-17.0,-1.0,177.0,-22.0,-12.0,4.0,6045680,3433,83054,0.0002130446864537991,0.0005678434849346972,0.04133455342307414,1288.0,11.0
Maryland,2020-07-26,-15.0,-4.0,150.0,-27.0,-15.0,4.0,6045680,3440,83748,0.00011479271148985733,0.0005690013364915113,0.041075607775708074,694.0,7.0
Maryland,2020-07-27,-13.0,-6.0,76.0,-40.0,-43.0,14.0,6045680,3447,84876,0.0001865795080123328,0.0005701591880483254,0.04061218719072529,1128.0,7.0
Maryland,2020-07-28,-10.0,-2.0,100.0,-39.0,-43.0,14.0,6045680,3458,85524,0.00010718397268793568,0.0005719786690661762,0.04043309480379777,648.0,11.0
Maryland,2020-07-29,-10.0,-2.0,102.0,-39.0,-44.0,14.0,6045680,3478,86285,0.00012587500496222086,0.0005752868163713593,0.040308280697687895,761.0,20.0
Maryland,2020-07-30,-13.0,-5.0,88.0,-40.0,-44.0,14.0,6045680,3488,87177,0.00014754336981117125,0.000576940890023951,0.04001055324225426,892.0,10.0
Maryland,2020-07-31,-16.0,-7.0,44.0,-41.0,-44.0,15.0,6045680,3493,88346,0.0001933612099879571,0.0005777679268502468,0.039537726665610215,1169.0,5.0
Maryland,2020-08-01,-17.0,-2.0,156.0,-25.0,-13.0,4.0,6045680,3506,89365,0.0001685501051990855,0.0005799182225986159,0.03923236166284339,1019.0,13.0
Maryland,2020-08-02,-15.0,-5.0,138.0,-31.0,-16.0,4.0,6045680,3515,90274,0.00015035529502057526,0.0005814068888859483,0.03893701397966192,909.0,9.0
Maryland,2020-08-03,-14.0,-5.0,39.0,-42.0,-43.0,14.0,6045680,3523,91144,0.0001439044077754699,0.0005827301478080216,0.03865312033704907,870.0,8.0
Maryland,2020-08-04,-19.0,-14.0,46.0,-49.0,-50.0,19.0,6045680,3530,91854,0.00011743922933400361,0.0005838879993648357,0.038430552833845014,710.0,7.0
Maryland,2020-08-05,-9.0,0.0,109.0,-39.0,-43.0,13.0,6045680,3536,92426,9.461301292824041e-05,0.0005848804435563907,0.03825763313353386,572.0,6.0
Maryland,2020-08-06,-13.0,-5.0,64.0,-42.0,-44.0,15.0,6045680,3551,93005,9.577086448505322e-05,0.000587361554035278,0.03818074297080802,579.0,15.0
Maryland,2020-08-07,-16.0,-7.0,83.0,-40.0,-42.0,14.0,6045680,3565,93806,0.00013249129957258743,0.0005896772571489064,0.0380039656311963,801.0,14.0
Maryland,2020-08-08,-17.0,-2.0,175.0,-28.0,-12.0,3.0,6045680,3577,94581,0.0001281907080758482,0.0005916621455320163,0.0378194351931149,775.0,12.0
Maryland,2020-08-09,-15.0,-5.0,156.0,-31.0,-15.0,4.0,6045680,3585,95503,0.00015250559076894835,0.0005929854044540896,0.03753808780875993,922.0,8.0
Maryland,2020-08-10,-13.0,-7.0,80.0,-42.0,-43.0,13.0,6045680,3591,96258,0.00012488256077066578,0.0005939778486456445,0.03730599015146793,755.0,6.0
Maryland,2020-08-11,-10.0,-3.0,110.0,-41.0,-44.0,13.0,6045680,3604,96843,9.676330867660829e-05,0.0005961281443940136,0.03721487355823343,585.0,13.0
Maryland,2020-08-12,-15.0,-8.0,54.0,-43.0,-44.0,14.0,6045680,3612,97384,8.948538460520558e-05,0.0005974514033160868,0.037090281771132834,541.0,8.0
Maryland,2020-08-13,-15.0,-6.0,51.0,-43.0,-45.0,15.0,6045680,3620,98160,0.00012835611544110767,0.0005987746622381602,0.03687856560717197,776.0,8.0
Maryland,2020-08-14,-17.0,-8.0,74.0,-40.0,-42.0,14.0,6045680,3631,98875,0.00011826626616030095,0.0006005941432560109,0.03672313527180784,715.0,11.0
Maryland,2020-08-15,-18.0,-5.0,128.0,-27.0,-14.0,4.0,6045680,3636,99693,0.00013530322478199144,0.0006014211800823067,0.03647196894466011,818.0,5.0
Maryland,2020-08-16,-19.0,-9.0,62.0,-32.0,-18.0,5.0,6045680,3639,100212,8.584642256950423e-05,0.0006019174021780842,0.03631301640522093,519.0,3.0
Maryland,2020-08-17,-14.0,-8.0,77.0,-42.0,-43.0,13.0,6045680,3641,100715,8.319990472535968e-05,0.0006022482169086025,0.036151516655910244,503.0,2.0
Maryland,2020-08-18,-10.0,-3.0,140.0,-40.0,-42.0,12.0,6045680,3650,101235,8.601182993476023e-05,0.0006037368831959349,0.036054724156665184,520.0,9.0
Maryland,2020-08-19,-12.0,-4.0,91.0,-42.0,-44.0,14.0,6045680,3661,101649,6.84786492172948e-05,0.0006055563642137857,0.036016094600045255,414.0,11.0
Maryland,2020-08-20,-11.0,-3.0,130.0,-38.0,-43.0,12.0,6045680,3669,102229,9.593627185031095e-05,0.0006068796231358589,0.03589001164053253,580.0,8.0
Maryland,2020-08-21,-15.0,-5.0,128.0,-38.0,-42.0,12.0,6045680,3674,102899,0.00011082293472363877,0.0006077066599621548,0.03570491452783798,670.0,5.0
Maryland,2020-08-22,-17.0,-3.0,166.0,-27.0,-13.0,3.0,6045680,3685,103523,0.00010321419592171713,0.0006095261409800055,0.035595954522183476,624.0,11.0
Maryland,2020-08-23,-16.0,-5.0,151.0,-30.0,-15.0,4.0,6045680,3691,104102,9.577086448505148e-05,0.0006105185851715605,0.035455610843211464,579.0,6.0
Maryland,2020-08-24,-14.0,-7.0,83.0,-42.0,-43.0,13.0,6045680,3694,104669,9.378597610194481e-05,0.000611014807267338,0.035292206861630475,567.0,3.0
Maryland,2020-08-25,-10.0,-3.0,112.0,-40.0,-43.0,13.0,6045680,3707,105046,6.235857670270489e-05,0.0006131651030157071,0.035289301829674616,377.0,13.0
Maryland,2020-08-26,-10.0,-2.0,127.0,-39.0,-42.0,12.0,6045680,3717,105486,7.277924071403055e-05,0.0006148191766682987,0.0352369034753427,440.0,10.0
Maryland,2020-08-27,-10.0,-2.0,118.0,-38.0,-43.0,13.0,6045680,3722,106063,9.544004975453255e-05,0.0006156462134945945,0.03509235077265399,577.0,5.0
Maryland,2020-08-28,-16.0,-7.0,95.0,-38.0,-42.0,13.0,6045680,3727,106664,9.94098265207563e-05,0.0006164732503208903,0.034941498537463436,601.0,5.0
Maryland,2020-08-29,-18.0,-5.0,86.0,-32.0,-16.0,6.0,6045680,3746,107294,0.00010420664011327047,0.0006196159902608143,0.03491341547523626,630.0,19.0
Maryland,2020-08-30,-11.0,-2.0,226.0,-26.0,-14.0,2.0,6045680,3752,107791,8.220746053380287e-05,0.0006206084344523693,0.03480810086185303,497.0,6.0
Maryland,2020-08-31,-16.0,-10.0,34.0,-44.0,-43.0,14.0,6045680,3755,108249,7.57565732886975e-05,0.0006211046565481467,0.034688542157433326,458.0,3.0
Maryland,2020-09-01,-9.0,0.0,102.0,-39.0,-43.0,13.0,6045680,3761,108863,0.00010156012226912245,0.0006220971007397017,0.03454800988398262,614.0,6.0
Massachusetts,2020-02-15,2.0,-4.0,0.0,3.0,-2.0,0.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-02-16,6.0,-4.0,3.0,-1.0,0.0,0.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-02-17,11.0,-2.0,32.0,-26.0,-42.0,9.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-02-18,-4.0,-10.0,-18.0,-4.0,-10.0,3.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-02-19,3.0,-3.0,3.0,-2.0,-10.0,2.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-02-20,3.0,-2.0,-1.0,-2.0,-8.0,2.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-02-21,0.0,-6.0,-9.0,-3.0,-9.0,3.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-02-22,5.0,-2.0,49.0,5.0,1.0,-1.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-02-23,9.0,1.0,66.0,6.0,3.0,-1.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-02-24,4.0,0.0,51.0,1.0,4.0,-1.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-02-25,2.0,-3.0,12.0,2.0,3.0,0.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-02-26,5.0,0.0,3.0,5.0,2.0,0.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-02-27,4.0,0.0,-1.0,5.0,3.0,0.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-02-28,5.0,1.0,-2.0,7.0,3.0,0.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-02-29,9.0,0.0,26.0,11.0,2.0,-1.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-03-01,10.0,4.0,-1.0,11.0,3.0,-1.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-03-02,7.0,5.0,21.0,2.0,3.0,0.0,6892503,0,1,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-03-03,11.0,6.0,49.0,4.0,1.0,-1.0,6892503,0,2,1.4508517442792552e-07,0.0,0.0,1.0,0.0
Massachusetts,2020-03-04,4.0,3.0,5.0,0.0,2.0,0.0,6892503,0,2,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-03-05,7.0,7.0,30.0,1.0,4.0,-1.0,6892503,0,2,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-03-06,2.0,2.0,1.0,-1.0,3.0,1.0,6892503,0,6,5.803406977117022e-07,0.0,0.0,4.0,0.0
Massachusetts,2020-03-07,7.0,3.0,24.0,0.0,1.0,-1.0,6892503,0,6,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-03-08,9.0,5.0,47.0,0.0,2.0,0.0,6892503,0,22,2.3213627908468083e-06,0.0,0.0,16.0,0.0
Massachusetts,2020-03-09,10.0,7.0,102.0,-3.0,1.0,0.0,6892503,0,22,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-03-10,5.0,7.0,33.0,-7.0,0.0,1.0,6892503,0,41,2.7566183141305855e-06,0.0,0.0,19.0,0.0
Massachusetts,2020-03-11,5.0,13.0,25.0,-10.0,-3.0,1.0,6892503,0,92,7.399343895824201e-06,0.0,0.0,51.0,0.0
Massachusetts,2020-03-12,5.0,32.0,14.0,-17.0,-5.0,3.0,6892503,0,107,2.176277616418885e-06,0.0,0.0,15.0,0.0
Massachusetts,2020-03-13,-5.0,30.0,-16.0,-26.0,-14.0,8.0,6892503,0,123,2.321362790846806e-06,0.0,0.0,16.0,0.0
Massachusetts,2020-03-14,-11.0,16.0,61.0,-19.0,-4.0,4.0,6892503,0,138,2.176277616418885e-06,0.0,0.0,15.0,0.0
Massachusetts,2020-03-15,-15.0,5.0,43.0,-26.0,-8.0,5.0,6892503,0,138,0.0,0.0,0.0,0.0,0.0
Massachusetts,2020-03-16,-12.0,16.0,8.0,-41.0,-30.0,12.0,6892503,0,187,7.10917354696835e-06,0.0,0.0,49.0,0.0
Massachusetts,2020-03-17,-32.0,0.0,-19.0,-50.0,-39.0,17.0,6892503,0,217,4.352555232837763e-06,0.0,0.0,30.0,0.0
Massachusetts,2020-03-18,-31.0,1.0,53.0,-50.0,-42.0,17.0,6892503,0,252,5.077981104977397e-06,0.0,0.0,35.0,0.0
Massachusetts,2020-03-19,-39.0,-3.0,-36.0,-59.0,-44.0,21.0,6892503,0,328,1.1026473256522342e-05,0.0,0.0,76.0,0.0
Massachusetts,2020-03-20,-34.0,11.0,20.0,-56.0,-44.0,20.0,6892503,1,413,1.2332239826373668e-05,1.4508517442792552e-07,0.002421307506053269,85.0,1.0
Massachusetts,2020-03-21,-42.0,-5.0,71.0,-50.0,-30.0,12.0,6892503,1,523,1.5959369187071804e-05,1.4508517442792552e-07,0.0019120458891013384,110.0,0.0
Massachusetts,2020-03-22,-46.0,-19.0,22.0,-59.0,-33.0,12.0,6892503,5,640,1.6974965408067294e-05,7.254258721396277e-07,0.0078125,117.0,4.0
Massachusetts,2020-03-23,-40.0,-12.0,-33.0,-66.0,-50.0,21.0,6892503,9,777,1.987666889662579e-05,1.3057665698513298e-06,0.011583011583011582,137.0,4.0
Massachusetts,2020-03-24,-49.0,-21.0,-2.0,-68.0,-55.0,24.0,6892503,11,1159,5.5422536631467547e-05,1.5959369187071807e-06,0.009490940465918895,382.0,2.0
Massachusetts,2020-03-25,-52.0,-25.0,-21.0,-70.0,-57.0,26.0,6892503,15,1838,9.851283343656147e-05,2.176277616418883e-06,0.008161044613710556,679.0,4.0
Massachusetts,2020-03-26,-47.0,-17.0,42.0,-68.0,-56.0,25.0,6892503,25,2417,8.400431599376885e-05,3.6271293606981383e-06,0.01034340091021928,579.0,10.0
Massachusetts,2020-03-27,-48.0,-19.0,46.0,-67.0,-55.0,26.0,6892503,35,3240,0.00011940509855418272,5.077981104977393e-06,0.010802469135802469,823.0,10.0
Massachusetts,2020-03-28,-52.0,-23.0,57.0,-63.0,-41.0,15.0,6892503,44,4257,0.00014755162239320023,6.383747674828723e-06,0.0103359173126615,1017.0,9.0
Massachusetts,2020-03-29,-59.0,-36.0,-56.0,-73.0,-42.0,16.0,6892503,48,4955,0.00010126945175069205,6.964088372540425e-06,0.009687184661957619,698.0,4.0
Massachusetts,2020-03-30,-49.0,-25.0,-28.0,-72.0,-58.0,24.0,6892503,56,5752,0.0001156328840190567,8.12476976796383e-06,0.009735744089012517,797.0,8.0
Massachusetts,2020-03-31,-46.0,-20.0,11.0,-69.0,-58.0,25.0,6892503,89,6620,0.00012593393140343935,1.2912580524085372e-05,0.013444108761329305,868.0,33.0
Massachusetts,2020-04-01,-46.0,-16.0,-2.0,-69.0,-59.0,25.0,6892503,122,7738,0.0001622052250104208,1.7700391280206915e-05,0.015766347893512535,1118.0,33.0
Massachusetts,2020-04-02,-50.0,-17.0,-30.0,-73.0,-59.0,27.0,6892503,154,8966,0.0001781645941974924,2.234311686190053e-05,0.017175998215480704,1228.0,32.0
Massachusetts,2020-04-03,-54.0,-22.0,-54.0,-74.0,-59.0,30.0,6892503,192,10402,0.00020834231047850123,2.78563534901617e-05,0.018457988848298405,1436.0,38.0
Massachusetts,2020-04-04,-53.0,-19.0,29.0,-64.0,-43.0,16.0,6892503,216,11736,0.00019354362268685261,3.1338397676431916e-05,0.018404907975460124,1334.0,24.0
Massachusetts,2020-04-05,-53.0,-27.0,25.0,-68.0,-42.0,14.0,6892503,231,12500,0.00011084507326293504,3.35146752928508e-05,0.01848,764.0,15.0
Massachusetts,2020-04-06,-44.0,-19.0,51.0,-69.0,-59.0,23.0,6892503,260,13837,0.00019397887821013637,3.772214535126064e-05,0.018790200187902003,1337.0,29.0
Massachusetts,2020-04-07,-46.0,-21.0,41.0,-70.0,-60.0,25.0,6892503,356,15202,0.00019804126309411847,5.165032209634149e-05,0.023417971319563215,1365.0,96.0
Massachusetts,2020-04-08,-51.0,-22.0,-13.0,-73.0,-61.0,26.0,6892503,433,16790,0.00023039525699154566,6.282188052729176e-05,0.02578916021441334,1588.0,77.0
Massachusetts,2020-04-09,-54.0,-25.0,-42.0,-75.0,-61.0,28.0,6892503,503,18941,0.00031207821019446766,7.297784273724654e-05,0.026556148038646324,2151.0,70.0
Massachusetts,2020-04-10,-50.0,-16.0,-25.0,-73.0,-61.0,29.0,6892503,599,20974,0.0002949581596119726,8.69060194823274e-05,0.02855916849432631,2033.0,96.0
Massachusetts,2020-04-11,-49.0,-12.0,33.0,-64.0,-44.0,16.0,6892503,686,22860,0.00027363063897106786,9.952842965755692e-05,0.0300087489063867,1886.0,87.0
Massachusetts,2020-04-12,-67.0,-50.0,21.0,-69.0,-48.0,14.0,6892503,756,25475,0.000379397731129025,0.0001096843918675117,0.029676153091265946,2615.0,70.0
Massachusetts,2020-04-13,-58.0,-40.0,-55.0,-77.0,-61.0,27.0,6892503,844,26867,0.0002019585628036725,0.00012245188721716915,0.031414002307663676,1392.0,88.0
Massachusetts,2020-04-14,-45.0,-20.0,25.0,-69.0,-59.0,24.0,6892503,844,28164,0.00018817547123301968,0.00012245188721716915,0.029967334185485018,1297.0,0.0
Massachusetts,2020-04-15,-45.0,-22.0,2.0,-70.0,-59.0,25.0,6892503,1108,29919,0.00025462448112100865,0.00016075437326614148,0.03703332330626024,1755.0,264.0
Massachusetts,2020-04-16,-47.0,-20.0,-7.0,-71.0,-59.0,26.0,6892503,1108,32181,0.0003281826645559682,0.00016075437326614148,0.03443025387651098,2262.0,0.0
Massachusetts,2020-04-17,-48.0,-21.0,-7.0,-70.0,-58.0,27.0,6892503,1245,34985,0.0004068188290959028,0.00018063104216276728,0.035586680005716735,2804.0,137.0
Massachusetts,2020-04-18,-59.0,-33.0,-44.0,-70.0,-45.0,19.0,6892503,1404,36963,0.00028697847501843714,0.00020369958489680745,0.03798392987582177,1978.0,159.0
Massachusetts,2020-04-19,-45.0,-25.0,62.0,-62.0,-39.0,12.0,6892503,1706,38674,0.0002482407334461799,0.00024751530757404096,0.044112323524848736,1711.0,302.0
Massachusetts,2020-04-20,-45.0,-25.0,5.0,-72.0,-62.0,25.0,6892503,1706,40252,0.0002289444052472672,0.00024751530757404096,0.0423829871807612,1578.0,0.0
Massachusetts,2020-04-21,-50.0,-29.0,-28.0,-72.0,-59.0,26.0,6892503,1961,41832,0.00022923457559612202,0.00028451202705316196,0.04687798814304838,1580.0,255.0
Massachusetts,2020-04-22,-47.0,-24.0,-18.0,-71.0,-59.0,26.0,6892503,2182,43614,0.00025854178083056355,0.0003165758506017335,0.05002980694272481,1782.0,221.0
Massachusetts,2020-04-23,-45.0,-20.0,21.0,-69.0,-58.0,25.0,6892503,2360,46727,0.0004516501479941322,0.00034240101164990423,0.050506131358743336,3113.0,178.0
Massachusetts,2020-04-24,-51.0,-27.0,-45.0,-72.0,-58.0,29.0,6892503,2556,51700,0.000721508572430073,0.00037083770583777766,0.04943907156673114,4973.0,196.0
Massachusetts,2020-04-25,-45.0,-22.0,98.0,-56.0,-40.0,13.0,6892503,2730,54135,0.00035328239973199827,0.0003960825261882367,0.050429481850928236,2435.0,174.0
Massachusetts,2020-04-26,-53.0,-32.0,-34.0,-71.0,-42.0,15.0,6892503,2899,55753,0.00023474781222438366,0.0004206019206665561,0.05199720194428999,1618.0,169.0
Massachusetts,2020-04-27,-50.0,-31.0,-48.0,-74.0,-58.0,25.0,6892503,3003,57295,0.0002237213389678621,0.00043569077880706037,0.05241295051924252,1542.0,104.0
Massachusetts,2020-04-28,-43.0,-21.0,9.0,-68.0,-58.0,18.0,6892503,3153,59193,0.0002753716610642016,0.0004574535549712492,0.05326643353099184,1898.0,150.0
Massachusetts,2020-04-29,-41.0,-20.0,30.0,-67.0,-58.0,23.0,6892503,3405,61201,0.0002913310302512743,0.0004940150189270865,0.055636345811342955,2008.0,252.0
Massachusetts,2020-04-30,-47.0,-20.0,-23.0,-70.0,-58.0,26.0,6892503,3562,63211,0.00029162120060013084,0.0005167933913122708,0.056350951574884116,2010.0,157.0
Massachusetts,2020-05-01,-45.0,-18.0,-13.0,-68.0,-56.0,26.0,6892503,3716,65388,0.0003158504247295947,0.0005391365081741713,0.05682999938826696,2177.0,154.0
Massachusetts,2020-05-02,-41.0,-15.0,100.0,-52.0,-37.0,12.0,6892503,3846,67438,0.00029742460757724645,0.0005579975808498016,0.057030161036804174,2050.0,130.0
Massachusetts,2020-05-03,-37.0,-18.0,90.0,-55.0,-34.0,10.0,6892503,4004,69318,0.0002727601279244995,0.0005809210384094139,0.05776277445973629,1880.0,158.0
